NombreMunicipio,CodigoMunicipio,Ubicación,NombreRegion,CodigoRegion,Anio,CausaMortalidad,TipoPoblacionObjetivo,NumeroPoblacionObjetivo,NumeroCasos
Marinilla,05440,POINT (-75.334772 6.173718),ORIENTE,7,2020,Suicidios,Poblacion total,67241,1
Medellín,05001,POINT (-75.564739 6.253104),VALLE DE ABURRA,1,2020,Suicidios,Poblacion total,2519592,196
Montebello,05467,POINT (-75.524621 5.945694),SUROESTE,8,2020,Suicidios,Poblacion total,6830,1
Murindó,05475,POINT (-76.82131 6.981328),URABA,9,2020,Suicidios,Poblacion total,5119,0
Mutatá,05480,POINT (-76.436928 7.245319),URABA,9,2020,Suicidios,Poblacion total,14479,3
Nariño,05483,POINT (-75.176323 5.609727),ORIENTE,7,2020,Suicidios,Poblacion total,10464,6
Nechí,05495,POINT (-74.775013 8.095003),BAJO CAUCA,2,2020,Suicidios,Poblacion total,26852,1
Necoclí,05490,POINT (-76.786829 8.424299),URABA,9,2020,Suicidios,Poblacion total,43840,1
Olaya,05501,POINT (-75.81238 6.628142),OCCIDENTE,6,2020,Suicidios,Poblacion total,3211,0
Peque,05543,POINT (-75.908927 7.021696),OCCIDENTE,6,2020,Suicidios,Poblacion total,8356,1
Pueblorrico,05576,POINT (-75.841914 5.790844),SUROESTE,8,2020,Suicidios,Poblacion total,8899,0
Puerto Berrío,05579,POINT (-74.402022 6.490753),MAGDALENA MEDIO,3,2020,Suicidios,Poblacion total,40704,3
Puerto Nare,05585,POINT (-74.581675 6.187952),MAGDALENA MEDIO,3,2020,Suicidios,Poblacion total,14752,1
Puerto Triunfo,05591,POINT (-74.640079 5.87335),MAGDALENA MEDIO,3,2020,Suicidios,Poblacion total,18803,1
Remedios,05604,POINT (-74.69368 7.02808),NORDESTE,4,2020,Suicidios,Poblacion total,29429,2
Rionegro,05615,POINT (-75.373872 6.153548),ORIENTE,7,2020,Suicidios,Poblacion total,141173,12
Sabanalarga,05628,POINT (-75.818245 6.850482),OCCIDENTE,6,2020,Suicidios,Poblacion total,9311,0
Sabaneta,05631,POINT (-75.615491 6.15156),VALLE DE ABURRA,1,2020,Suicidios,Poblacion total,86154,6
Salgar,05642,POINT (-75.979184 5.963438),SUROESTE,8,2020,Suicidios,Poblacion total,18706,1
San Andrés de Cuerquia,05647,POINT (-75.67649 6.914739),NORTE,5,2020,Suicidios,Poblacion total,7411,0
San Carlos,05649,POINT (-74.992086 6.188726),ORIENTE,7,2020,Suicidios,Poblacion total,16527,1
San Francisco,05652,POINT (-75.102069 5.964854),ORIENTE,7,2020,Suicidios,Poblacion total,5805,0
San Jerónimo,05656,POINT (-75.72792 6.442677),OCCIDENTE,6,2020,Suicidios,Poblacion total,15905,0
San José de La Montaña,05658,POINT (-75.683472 6.848958),NORTE,5,2020,Suicidios,Poblacion total,3776,0
San Juan de Urabá,05659,POINT (-76.524538 8.766496),URABA,9,2020,Suicidios,Poblacion total,20897,1
San Luis,05660,POINT (-74.994436 6.042772),ORIENTE,7,2020,Suicidios,Poblacion total,13350,0
San Pedro de Los Milagros,05664,POINT (-75.555959 6.461815),NORTE,5,2020,Suicidios,Poblacion total,22737,0
San Pedro de Urabá,05665,POINT (-76.382921 8.277916),URABA,9,2020,Suicidios,Poblacion total,32003,1
San Rafael,05667,POINT (-75.028257 6.295426),ORIENTE,7,2020,Suicidios,Poblacion total,16114,1
San Roque,05670,POINT (-75.019485 6.485044),NORDESTE,4,2020,Suicidios,Poblacion total,22171,1
San Vicente,05674,POINT (-75.331782 6.282678),ORIENTE,7,2020,Suicidios,Poblacion total,22763,4
Santa Bárbara,05679,POINT (-75.568167 5.874215),SUROESTE,8,2020,Suicidios,Poblacion total,27219,3
Santa Fe de Antioquia,05042,POINT (-75.827742 6.556455),OCCIDENTE,6,2020,Suicidios,Poblacion total,27071,2
Santa Rosa de Osos,05686,POINT (-75.460696 6.648965),NORTE,5,2020,Suicidios,Poblacion total,37643,1
Santo Domingo,05690,POINT (-75.164398 6.471292),NORDESTE,4,2020,Suicidios,Poblacion total,12672,1
Segovia,05736,POINT (-75.164407 6.471289),NORDESTE,4,2020,Suicidios,Poblacion total,39377,4
Sonsón,05756,POINT (-75.31098 5.709254),ORIENTE,7,2020,Suicidios,Poblacion total,37301,2
Sopetrán,05761,POINT (-75.742487 6.500955),OCCIDENTE,6,2020,Suicidios,Poblacion total,15512,1
Támesis,05789,POINT (-75.712508 5.662788),SUROESTE,8,2020,Suicidios,Poblacion total,16672,2
Tarazá,05790,POINT (-75.39983 7.58049),BAJO CAUCA,2,2020,Suicidios,Poblacion total,28009,0
Tarso,05792,POINT (-75.82213 5.865469),SUROESTE,8,2020,Suicidios,Poblacion total,6354,0
Titiribí,05809,POINT (-75.793717 6.063419),SUROESTE,8,2020,Suicidios,Poblacion total,11021,1
Toledo,05819,POINT (-75.691555 7.01096),NORTE,5,2020,Suicidios,Poblacion total,5102,0
Turbo,05837,POINT (-76.728476 8.095151),URABA,9,2020,Suicidios,Poblacion total,129443,3
Uramita,05842,POINT (-76.266639 7.001396),OCCIDENTE,6,2020,Suicidios,Poblacion total,7042,1
Urrao,05847,POINT (-76.134557 6.317018),SUROESTE,8,2020,Suicidios,Poblacion total,31063,10
Valdivia,05854,POINT (-75.391627 7.292119),NORTE,5,2020,Suicidios,Poblacion total,14217,1
Valparaíso,05856,POINT (-75.62448 5.616356),SUROESTE,8,2020,Suicidios,Poblacion total,6682,0
Vegachí,05858,POINT (-74.798745 6.77151),NORDESTE,4,2020,Suicidios,Poblacion total,12153,0
Venecia,05861,POINT (-75.733897 5.963555),SUROESTE,8,2020,Suicidios,Poblacion total,11915,1
Vigía del Fuerte,05873,POINT (-76.896085 6.589081),URABA,9,2020,Suicidios,Poblacion total,9409,0
Yalí,05885,POINT (-74.842107 6.675328),NORDESTE,4,2020,Suicidios,Poblacion total,7826,0
Yarumal,05887,POINT (-75.416733 6.963321),NORTE,5,2020,Suicidios,Poblacion total,42919,3
Yolombó,05890,POINT (-75.01183 6.59926),NORDESTE,4,2020,Suicidios,Poblacion total,23210,3
Yondó,05893,POINT (-73.909599 7.007398),MAGDALENA MEDIO,3,2020,Suicidios,Poblacion total,19937,2
Zaragoza,05895,POINT (-74.868261 7.492548),BAJO CAUCA,2,2020,Suicidios,Poblacion total,25321,1
Abejorral,05002,POINT (-75.427045 5.79145),ORIENTE,7,2021,Suicidios,Poblacion total,20924,1
Abriaquí,05004,POINT (-76.064563 6.63197),OCCIDENTE,6,2021,Suicidios,Poblacion total,2777,0
Alejandría,05021,POINT (-75.141258 6.376923),ORIENTE,7,2021,Suicidios,Poblacion total,4845,0
Amagá,05030,POINT (-75.703216 6.04063),SUROESTE,8,2021,Suicidios,Poblacion total,31548,0
Amalfi,05031,POINT (-75.075028 6.907385),NORDESTE,4,2021,Suicidios,Poblacion total,27155,2
Andes,05034,POINT (-75.877699 5.655629),SUROESTE,8,2021,Suicidios,Poblacion total,44983,12
Angelópolis,05036,POINT (-75.710262 6.111531),SUROESTE,8,2021,Suicidios,Poblacion total,5963,0
Angostura,05038,POINT (-75.334973 6.885789),NORTE,5,2021,Suicidios,Poblacion total,11783,3
Anorí,05040,POINT (-75.145827 7.073577),NORDESTE,4,2021,Suicidios,Poblacion total,19192,1
Anzá,05044,POINT (-75.854027 6.303405),OCCIDENTE,6,2021,Suicidios,Poblacion total,7281,0
Apartadó,05045,POINT (-76.630692 7.887047),URABA,9,2021,Suicidios,Poblacion total,128054,5
Arboletes,05051,POINT (-76.427353 8.852936),URABA,9,2021,Suicidios,Poblacion total,31156,1
Argelia,05055,POINT (-75.142821 5.731236),ORIENTE,7,2021,Suicidios,Poblacion total,7831,0
Armenia,05059,POINT (-75.787666 6.156497),OCCIDENTE,6,2021,Suicidios,Poblacion total,5271,0
Barbosa,05079,POINT (-75.331286 6.437248),VALLE DE ABURRA,1,2021,Suicidios,Poblacion total,54639,2
Bello,05088,POINT (-75.558281 6.334985),VALLE DE ABURRA,1,2021,Suicidios,Poblacion total,552073,34
Belmira,05086,POINT (-75.667252 6.606713),NORTE,5,2021,Suicidios,Poblacion total,6235,0
Betania,05091,POINT (-75.976261 5.745292),SUROESTE,8,2021,Suicidios,Poblacion total,10608,0
Betulia,05093,POINT (-75.984594 6.113454),SUROESTE,8,2021,Suicidios,Poblacion total,16178,0
Briceño,05107,POINT (-75.551532 7.110465),NORTE,5,2021,Suicidios,Poblacion total,8311,1
Buriticá,05113,POINT (-75.907102 6.719872),OCCIDENTE,6,2021,Suicidios,Poblacion total,9764,1
Cáceres,05120,POINT (-75.347874 7.582281),BAJO CAUCA,2,2021,Suicidios,Poblacion total,30370,0
Caicedo,05125,POINT (-75.982545 6.406072),OCCIDENTE,6,2021,Suicidios,Poblacion total,8640,1
Caldas,05129,POINT (-75.635534 6.09199),VALLE DE ABURRA,1,2021,Suicidios,Poblacion total,83850,6
Campamento,05134,POINT (-75.29634 6.979113),NORTE,5,2021,Suicidios,Poblacion total,9494,1
Cañasgordas,05138,POINT (-76.025603 6.749957),OCCIDENTE,6,2021,Suicidios,Poblacion total,15959,1
Caracolí,05142,POINT (-74.756712 6.410876),MAGDALENA MEDIO,3,2021,Suicidios,Poblacion total,4715,1
Caramanta,05145,POINT (-75.644483 5.548681),SUROESTE,8,2021,Suicidios,Poblacion total,4804,0
Carepa,05147,POINT (-76.655568 7.755937),URABA,9,2021,Suicidios,Poblacion total,50885,3
Carolina,05150,POINT (-75.281494 6.723626),NORTE,5,2021,Suicidios,Poblacion total,4108,0
Caucasia,05154,POINT (-75.197397 7.989436),BAJO CAUCA,2,2021,Suicidios,Poblacion total,95274,4
Chigorodó,05172,POINT (-76.685044 7.672652),URABA,9,2021,Suicidios,Poblacion total,60646,6
Cisneros,05190,POINT (-75.087684 6.538526),NORDESTE,4,2021,Suicidios,Poblacion total,10147,0
Ciudad Bolívar,05101,POINT (-76.020994 5.850015),SUROESTE,8,2021,Suicidios,Poblacion total,26971,0
Cocorná,05197,POINT (-75.185273 6.057769),ORIENTE,7,2021,Suicidios,Poblacion total,16062,2
Concepción,05206,POINT (-75.259425 6.394975),ORIENTE,7,2021,Suicidios,Poblacion total,4927,1
Concordia,05209,POINT (-75.907256 6.046154),SUROESTE,8,2021,Suicidios,Poblacion total,22137,0
Copacabana,05212,POINT (-75.508181 6.346097),VALLE DE ABURRA,1,2021,Suicidios,Poblacion total,82038,2
Dabeiba,05234,POINT (-76.266682 7.001567),OCCIDENTE,6,2021,Suicidios,Poblacion total,23950,3
Donmatías,05237,POINT (-75.394608 6.486305),NORTE,5,2021,Suicidios,Poblacion total,19839,0
Ebéjico,05240,POINT (-75.768514 6.326468),OCCIDENTE,6,2021,Suicidios,Poblacion total,12486,0
El Bagre,05250,POINT (-74.812977 7.60005),BAJO CAUCA,2,2021,Suicidios,Poblacion total,54863,3
El Carmen de Viboral,05148,POINT (-75.335351 6.083283),ORIENTE,7,2021,Suicidios,Poblacion total,62600,6
El Peñol,05541,POINT (-75.161743 6.234274),ORIENTE,7,2021,Suicidios,Poblacion total,22008,2
El Retiro,05607,POINT (-75.502683 6.057336),ORIENTE,7,2021,Suicidios,Poblacion total,24776,0
El Santuario,05697,POINT (-75.265676 6.139528),ORIENTE,7,2021,Suicidios,Poblacion total,37132,3
Entrerríos,05264,POINT (-75.517037 6.567385),NORTE,5,2021,Suicidios,Poblacion total,11767,1
Envigado,05266,POINT (-75.587333 6.16996),VALLE DE ABURRA,1,2021,Suicidios,Poblacion total,241984,14
Fredonia,05282,POINT (-75.671749 5.927145),SUROESTE,8,2021,Suicidios,Poblacion total,25299,2
Frontino,05284,POINT (-76.128568 6.77975),OCCIDENTE,6,2021,Suicidios,Poblacion total,21345,2
Giraldo,05306,POINT (-75.953365 6.680421),OCCIDENTE,6,2021,Suicidios,Poblacion total,5796,2
Girardota,05308,POINT (-75.446101 6.377536),VALLE DE ABURRA,1,2021,Suicidios,Poblacion total,54489,3
Gómez Plata,05310,POINT (-75.219375 6.681523),NORTE,5,2021,Suicidios,Poblacion total,10117,1
Granada,05313,POINT (-75.18443 6.14432),ORIENTE,7,2021,Suicidios,Poblacion total,10497,0
Guadalupe,05315,POINT (-75.240458 6.814987),NORTE,5,2021,Suicidios,Poblacion total,6797,0
Guarne,05318,POINT (-75.442619 6.279958),ORIENTE,7,2021,Suicidios,Poblacion total,58183,6
Guatapé,05321,POINT (-75.161723 6.234276),ORIENTE,7,2021,Suicidios,Poblacion total,8791,0
Heliconia,05347,POINT (-75.733349 6.207128),OCCIDENTE,6,2021,Suicidios,Poblacion total,5575,1
Hispania,05353,POINT (-75.907416 5.799621),SUROESTE,8,2021,Suicidios,Poblacion total,5693,3
Itagüí,05360,POINT (-75.609585 6.172619),VALLE DE ABURRA,1,2021,Suicidios,Poblacion total,291662,14
Ituango,05361,POINT (-75.764081 7.172568),NORTE,5,2021,Suicidios,Poblacion total,28142,1
Jardín,05364,POINT (-75.819483 5.599097),SUROESTE,8,2021,Suicidios,Poblacion total,15115,0
Jericó,05368,POINT (-75.786118 5.791557),SUROESTE,8,2021,Suicidios,Poblacion total,14106,2
La Ceja,05376,POINT (-75.431681 6.030682),ORIENTE,7,2021,Suicidios,Poblacion total,68554,6
La Estrella,05380,POINT (-75.643382 6.157644),VALLE DE ABURRA,1,2021,Suicidios,Poblacion total,75609,7
La Pintada,05390,POINT (-75.606525 5.747143),SUROESTE,8,2021,Suicidios,Poblacion total,8373,0
La Unión,05400,POINT (-75.361241 5.973832),ORIENTE,7,2021,Suicidios,Poblacion total,22474,2
Liborina,05411,POINT (-75.811313 6.67786),OCCIDENTE,6,2021,Suicidios,Poblacion total,10361,1
Maceo,05425,POINT (-74.673429 6.530691),MAGDALENA MEDIO,3,2021,Suicidios,Poblacion total,8495,0
Marinilla,05440,POINT (-75.334772 6.173718),ORIENTE,7,2021,Suicidios,Poblacion total,68112,4
Medellín,05001,POINT (-75.564739 6.253104),VALLE DE ABURRA,1,2021,Suicidios,Poblacion total,2549008,212
Montebello,05467,POINT (-75.524621 5.945694),SUROESTE,8,2021,Suicidios,Poblacion total,6840,0
Murindó,05475,POINT (-76.82131 6.981328),URABA,9,2021,Suicidios,Poblacion total,5183,1
Mutatá,05480,POINT (-76.436928 7.245319),URABA,9,2021,Suicidios,Poblacion total,14639,0
Nariño,05483,POINT (-75.176323 5.609727),ORIENTE,7,2021,Suicidios,Poblacion total,10541,0
Nechí,05495,POINT (-74.775013 8.095003),BAJO CAUCA,2,2021,Suicidios,Poblacion total,27195,1
Necoclí,05490,POINT (-76.786829 8.424299),URABA,9,2021,Suicidios,Poblacion total,44348,0
Olaya,05501,POINT (-75.81238 6.628142),OCCIDENTE,6,2021,Suicidios,Poblacion total,3236,1
Peque,05543,POINT (-75.908927 7.021696),OCCIDENTE,6,2021,Suicidios,Poblacion total,8431,1
Pueblorrico,05576,POINT (-75.841914 5.790844),SUROESTE,8,2021,Suicidios,Poblacion total,8959,0
Puerto Berrío,05579,POINT (-74.402022 6.490753),MAGDALENA MEDIO,3,2021,Suicidios,Poblacion total,41108,2
Puerto Nare,05585,POINT (-74.581675 6.187952),MAGDALENA MEDIO,3,2021,Suicidios,Poblacion total,14855,0
Puerto Triunfo,05591,POINT (-74.640079 5.87335),MAGDALENA MEDIO,3,2021,Suicidios,Poblacion total,19045,1
Remedios,05604,POINT (-74.69368 7.02808),NORDESTE,4,2021,Suicidios,Poblacion total,29747,2
Rionegro,05615,POINT (-75.373872 6.153548),ORIENTE,7,2021,Suicidios,Poblacion total,143102,13
Sabanalarga,05628,POINT (-75.818245 6.850482),OCCIDENTE,6,2021,Suicidios,Poblacion total,9409,2
Sabaneta,05631,POINT (-75.615491 6.15156),VALLE DE ABURRA,1,2021,Suicidios,Poblacion total,87446,7
Salgar,05642,POINT (-75.979184 5.963438),SUROESTE,8,2021,Suicidios,Poblacion total,18789,3
San Andrés de Cuerquia,05647,POINT (-75.67649 6.914739),NORTE,5,2021,Suicidios,Poblacion total,7478,0
San Carlos,05649,POINT (-74.992086 6.188726),ORIENTE,7,2021,Suicidios,Poblacion total,16538,0
San Francisco,05652,POINT (-75.102069 5.964854),ORIENTE,7,2021,Suicidios,Poblacion total,5839,0
San Jerónimo,05656,POINT (-75.72792 6.442677),OCCIDENTE,6,2021,Suicidios,Poblacion total,16081,2
San José de La Montaña,05658,POINT (-75.683472 6.848958),NORTE,5,2021,Suicidios,Poblacion total,3796,0
San Juan de Urabá,05659,POINT (-76.524538 8.766496),URABA,9,2021,Suicidios,Poblacion total,21169,3
San Luis,05660,POINT (-74.994436 6.042772),ORIENTE,7,2021,Suicidios,Poblacion total,13434,4
San Pedro de Los Milagros,05664,POINT (-75.555959 6.461815),NORTE,5,2021,Suicidios,Poblacion total,22983,1
San Pedro de Urabá,05665,POINT (-76.382921 8.277916),URABA,9,2021,Suicidios,Poblacion total,32322,3
San Rafael,05667,POINT (-75.028257 6.295426),ORIENTE,7,2021,Suicidios,Poblacion total,16199,1
San Roque,05670,POINT (-75.019485 6.485044),NORDESTE,4,2021,Suicidios,Poblacion total,22355,2
San Vicente,05674,POINT (-75.331782 6.282678),ORIENTE,7,2021,Suicidios,Poblacion total,22934,1
Santa Bárbara,05679,POINT (-75.568167 5.874215),SUROESTE,8,2021,Suicidios,Poblacion total,27249,2
Santa Fe de Antioquia,05042,POINT (-75.827742 6.556455),OCCIDENTE,6,2021,Suicidios,Poblacion total,27327,2
Santa Rosa de Osos,05686,POINT (-75.460696 6.648965),NORTE,5,2021,Suicidios,Poblacion total,38066,3
Santo Domingo,05690,POINT (-75.164398 6.471292),NORDESTE,4,2021,Suicidios,Poblacion total,12729,1
Segovia,05736,POINT (-75.164407 6.471289),NORDESTE,4,2021,Suicidios,Poblacion total,39856,3
Sonsón,05756,POINT (-75.31098 5.709254),ORIENTE,7,2021,Suicidios,Poblacion total,37511,3
Sopetrán,05761,POINT (-75.742487 6.500955),OCCIDENTE,6,2021,Suicidios,Poblacion total,15672,0
Támesis,05789,POINT (-75.712508 5.662788),SUROESTE,8,2021,Suicidios,Poblacion total,16729,4
Tarazá,05790,POINT (-75.39983 7.58049),BAJO CAUCA,2,2021,Suicidios,Poblacion total,28352,1
Tarso,05792,POINT (-75.82213 5.865469),SUROESTE,8,2021,Suicidios,Poblacion total,6394,0
Titiribí,05809,POINT (-75.793717 6.063419),SUROESTE,8,2021,Suicidios,Poblacion total,11054,0
Toledo,05819,POINT (-75.691555 7.01096),NORTE,5,2021,Suicidios,Poblacion total,5134,0
Turbo,05837,POINT (-76.728476 8.095151),URABA,9,2021,Suicidios,Poblacion total,131021,7
Uramita,05842,POINT (-76.266639 7.001396),OCCIDENTE,6,2021,Suicidios,Poblacion total,7085,0
Urrao,05847,POINT (-76.134557 6.317018),SUROESTE,8,2021,Suicidios,Poblacion total,31312,5
Valdivia,05854,POINT (-75.391627 7.292119),NORTE,5,2021,Suicidios,Poblacion total,14333,1
Valparaíso,05856,POINT (-75.62448 5.616356),SUROESTE,8,2021,Suicidios,Poblacion total,6739,0
Vegachí,05858,POINT (-74.798745 6.77151),NORDESTE,4,2021,Suicidios,Poblacion total,12230,1
Venecia,05861,POINT (-75.733897 5.963555),SUROESTE,8,2021,Suicidios,Poblacion total,11991,0
Vigía del Fuerte,05873,POINT (-76.896085 6.589081),URABA,9,2021,Suicidios,Poblacion total,9502,0
Yalí,05885,POINT (-74.842107 6.675328),NORDESTE,4,2021,Suicidios,Poblacion total,7893,0
Yarumal,05887,POINT (-75.416733 6.963321),NORTE,5,2021,Suicidios,Poblacion total,43308,2
Yolombó,05890,POINT (-75.01183 6.59926),NORDESTE,4,2021,Suicidios,Poblacion total,23387,6
Yondó,05893,POINT (-73.909599 7.007398),MAGDALENA MEDIO,3,2021,Suicidios,Poblacion total,20228,0
Zaragoza,05895,POINT (-74.868261 7.492548),BAJO CAUCA,2,2021,Suicidios,Poblacion total,25520,4
Abejorral,05002,POINT (-75.427045 5.79145),ORIENTE,7,2022,Suicidios,Poblacion total,21109,3
Abriaquí,05004,POINT (-76.064563 6.63197),OCCIDENTE,6,2022,Suicidios,Poblacion total,2804,1
Alejandría,05021,POINT (-75.141258 6.376923),ORIENTE,7,2022,Suicidios,Poblacion total,4874,1
Amagá,05030,POINT (-75.703216 6.04063),SUROESTE,8,2022,Suicidios,Poblacion total,31851,1
Amalfi,05031,POINT (-75.075028 6.907385),NORDESTE,4,2022,Suicidios,Poblacion total,27398,1
Andes,05034,POINT (-75.877699 5.655629),SUROESTE,8,2022,Suicidios,Poblacion total,45394,5
Angelópolis,05036,POINT (-75.710262 6.111531),SUROESTE,8,2022,Suicidios,Poblacion total,6010,2
Angostura,05038,POINT (-75.334973 6.885789),NORTE,5,2022,Suicidios,Poblacion total,11909,1
Anorí,05040,POINT (-75.145827 7.073577),NORDESTE,4,2022,Suicidios,Poblacion total,19349,0
Anzá,05044,POINT (-75.854027 6.303405),OCCIDENTE,6,2022,Suicidios,Poblacion total,7341,0
Apartadó,05045,POINT (-76.630692 7.887047),URABA,9,2022,Suicidios,Poblacion total,129245,7
Arboletes,05051,POINT (-76.427353 8.852936),URABA,9,2022,Suicidios,Poblacion total,31470,1
Argelia,05055,POINT (-75.142821 5.731236),ORIENTE,7,2022,Suicidios,Poblacion total,7903,0
Armenia,05059,POINT (-75.787666 6.156497),OCCIDENTE,6,2022,Suicidios,Poblacion total,5314,0
Barbosa,05079,POINT (-75.331286 6.437248),VALLE DE ABURRA,1,2022,Suicidios,Poblacion total,55137,8
Bello,05088,POINT (-75.558281 6.334985),VALLE DE ABURRA,1,2022,Suicidios,Poblacion total,557071,42
Belmira,05086,POINT (-75.667252 6.606713),NORTE,5,2022,Suicidios,Poblacion total,6294,0
Betania,05091,POINT (-75.976261 5.745292),SUROESTE,8,2022,Suicidios,Poblacion total,10718,0
Betulia,05093,POINT (-75.984594 6.113454),SUROESTE,8,2022,Suicidios,Poblacion total,16320,1
Briceño,05107,POINT (-75.551532 7.110465),NORTE,5,2022,Suicidios,Poblacion total,8389,0
Buriticá,05113,POINT (-75.907102 6.719872),OCCIDENTE,6,2022,Suicidios,Poblacion total,9849,2
Cáceres,05120,POINT (-75.347874 7.582281),BAJO CAUCA,2,2022,Suicidios,Poblacion total,30642,1
Caicedo,05125,POINT (-75.982545 6.406072),OCCIDENTE,6,2022,Suicidios,Poblacion total,8727,0
Caldas,05129,POINT (-75.635534 6.09199),VALLE DE ABURRA,1,2022,Suicidios,Poblacion total,84631,7
Campamento,05134,POINT (-75.29634 6.979113),NORTE,5,2022,Suicidios,Poblacion total,9587,2
Cañasgordas,05138,POINT (-76.025603 6.749957),OCCIDENTE,6,2022,Suicidios,Poblacion total,16097,1
Caracolí,05142,POINT (-74.756712 6.410876),MAGDALENA MEDIO,3,2022,Suicidios,Poblacion total,4744,1
Caramanta,05145,POINT (-75.644483 5.548681),SUROESTE,8,2022,Suicidios,Poblacion total,4869,1
Carepa,05147,POINT (-76.655568 7.755937),URABA,9,2022,Suicidios,Poblacion total,51328,1
Carolina,05150,POINT (-75.281494 6.723626),NORTE,5,2022,Suicidios,Poblacion total,4154,0
Caucasia,05154,POINT (-75.197397 7.989436),BAJO CAUCA,2,2022,Suicidios,Poblacion total,96148,7
Chigorodó,05172,POINT (-76.685044 7.672652),URABA,9,2022,Suicidios,Poblacion total,61211,7
Cisneros,05190,POINT (-75.087684 6.538526),NORDESTE,4,2022,Suicidios,Poblacion total,10253,0
Ciudad Bolívar,05101,POINT (-76.020994 5.850015),SUROESTE,8,2022,Suicidios,Poblacion total,27229,2
Cocorná,05197,POINT (-75.185273 6.057769),ORIENTE,7,2022,Suicidios,Poblacion total,16201,6
Concepción,05206,POINT (-75.259425 6.394975),ORIENTE,7,2022,Suicidios,Poblacion total,4965,0
Concordia,05209,POINT (-75.907256 6.046154),SUROESTE,8,2022,Suicidios,Poblacion total,22352,1
Copacabana,05212,POINT (-75.508181 6.346097),VALLE DE ABURRA,1,2022,Suicidios,Poblacion total,82781,1
Dabeiba,05234,POINT (-76.266682 7.001567),OCCIDENTE,6,2022,Suicidios,Poblacion total,24168,0
Donmatías,05237,POINT (-75.394608 6.486305),NORTE,5,2022,Suicidios,Poblacion total,20020,4
Ebéjico,05240,POINT (-75.768514 6.326468),OCCIDENTE,6,2022,Suicidios,Poblacion total,12605,1
El Bagre,05250,POINT (-74.812977 7.60005),BAJO CAUCA,2,2022,Suicidios,Poblacion total,55363,1
El Carmen de Viboral,05148,POINT (-75.335351 6.083283),ORIENTE,7,2022,Suicidios,Poblacion total,63183,7
El Peñol,05541,POINT (-75.161743 6.234274),ORIENTE,7,2022,Suicidios,Poblacion total,22217,3
